game_id,season,week,home_team,away_team,gametime,stadium,location,roof,surface,temp,wind,home_bye,away_bye,home_time_advantage,dif_surface,div_game,hfa_base,home_bye_adj,away_bye_adj,home_time_advantage_adj,dif_surface_adj,div_game_adj,hfa_adj
2000_08_LAR_KC,2000,8,KC,LAR,13:00,Arrowhead Stadium,Home,outdoors,grass,64.0,14.0,0,0,0.0,1,0,2.5,0.0,-0.0,0.0,0.872,-0.0,3.372
2000_08_BUF_MIN,2000,8,MIN,BUF,13:00,Hubert H. Humphrey Metrodome,Home,dome,astroturf,,,0,0,-1.0,0,0,2.5,0.0,-0.0,-0.448,0.0,-0.0,2.052
2000_08_CHI_PHI,2000,8,PHI,CHI,13:00,Veterans Stadium,Home,outdoors,astroturf,59.0,10.0,0,0,1.0,1,0,2.5,0.0,-0.0,0.448,0.872,-0.0,3.82
2000_08_SEA_OAK,2000,8,OAK,SEA,16:05,Network Associates Coliseum,Home,outdoors,grass,70.0,31.0,0,0,0.0,1,1,2.5,0.0,-0.0,0.0,0.872,-1.128,2.244
2000_08_CLE_PIT,2000,8,PIT,CLE,16:05,Three Rivers Stadium,Home,outdoors,astroturf,75.0,0.0,0,0,0.0,1,1,2.5,0.0,-0.0,0.0,0.872,-1.128,2.244
2000_08_WAS_JAX,2000,8,JAX,WAS,16:15,Alltel Stadium,Home,outdoors,grass,79.0,15.0,0,0,0.0,0,0,2.5,0.0,-0.0,0.0,0.0,-0.0,2.5
2000_08_MIA_NYJ,2000,8,NYJ,MIA,09:00,Giants Stadium,Home,outdoors,grass,51.0,3.0,0,1,0.0,0,1,2.5,0.0,-1.945,0.0,0.0,-1.128,-0.573
2000_09_CAR_ATL,2000,9,ATL,CAR,13:00,Georgia Dome,Home,dome,astroturf,,,0,0,0.0,1,1,2.5,0.0,-0.0,0.0,0.872,-1.128,2.244
2000_09_PIT_BAL,2000,9,BAL,PIT,13:00,PSINet Stadium,Home,outdoors,grass,53.0,15.0,0,0,0.0,1,1,2.5,0.0,-0.0,0.0,0.872,-1.128,2.244
2000_09_NYJ_BUF,2000,9,BUF,NYJ,13:00,Ralph Wilson Stadium,Home,outdoors,astroturf,46.0,6.0,0,0,0.0,1,1,2.5,0.0,-0.0,0.0,0.872,-1.128,2.244
2000_09_CIN_CLE,2000,9,CLE,CIN,13:00,Cleveland Browns Stadium,Home,outdoors,grass,50.0,5.0,0,0,0.0,0,1,2.5,0.0,-0.0,0.0,0.0,-1.128,1.372
2000_09_DET_IND,2000,9,IND,DET,13:00,RCA Dome,Home,dome,astroturf,,,0,0,0.0,0,0,2.5,0.0,-0.0,0.0,0.0,-0.0,2.5
2000_09_GB_MIA,2000,9,MIA,GB,13:00,Pro Player Stadium,Home,outdoors,grass,81.0,13.0,0,1,1.0,0,0,2.5,0.0,-1.945,0.448,0.0,-0.0,1.003
2000_09_MIN_TB,2000,9,TB,MIN,13:00,Raymond James Stadium,Home,outdoors,grass,82.0,7.0,0,0,1.0,1,1,2.5,0.0,-0.0,0.448,0.872,-1.128,2.692
2000_09_NO_ARI,2000,9,ARI,NO,16:05,Sun Devil Stadium,Home,outdoors,grass,70.0,9.0,0,0,1.0,1,0,2.5,0.0,-0.0,0.448,0.872,-0.0,3.82
2000_09_PHI_NYG,2000,9,NYG,PHI,16:05,Giants Stadium,Home,outdoors,grass,45.0,18.0,1,0,0.0,1,1,2.5,0.717,-0.0,0.0,0.872,-1.128,2.961
2000_09_LAR_SF,2000,9,SF,LAR,16:05,3Com Park,Home,outdoors,grass,60.0,13.0,0,0,0.0,1,1,2.5,0.0,-0.0,0.0,0.872,-1.128,2.244
2000_09_JAX_DAL,2000,9,DAL,JAX,16:15,Texas Stadium,Home,outdoors,astroturf,72.0,10.0,0,0,1.0,1,0,2.5,0.0,-0.0,0.448,0.872,-0.0,3.82
2000_09_KC_SEA,2000,9,SEA,KC,16:15,Husky Stadium,Home,outdoors,fieldturf,52.0,5.0,0,0,0.0,1,1,2.5,0.0,-0.0,0.0,0.872,-1.128,2.244
2000_09_OAK_LAC,2000,9,LAC,OAK,20:20,Qualcomm Stadium,Home,outdoors,grass,63.0,8.0,1,0,0.0,0,1,2.5,0.717,-0.0,0.0,0.0,-1.128,2.089
2000_09_TEN_WAS,2000,9,WAS,TEN,09:00,FedExField,Home,outdoors,grass,54.0,9.0,0,0,1.0,0,0,2.5,0.0,-0.0,0.448,0.0,-0.0,2.948
2000_10_TB_ATL,2000,10,ATL,TB,13:00,Georgia Dome,Home,dome,astroturf,,,0,0,0.0,1,0,2.5,0.0,-0.0,0.0,0.872,-0.0,3.372
2000_10_IND_CHI,2000,10,CHI,IND,13:00,Soldier Field,Home,outdoors,grass,57.0,12.0,1,0,-1.0,1,0,2.5,0.717,-0.0,-0.448,0.872,-0.0,3.641
2000_10_BAL_CIN,2000,10,CIN,BAL,13:00,Paul Brown Stadium,Home,outdoors,grass,57.0,5.0,0,0,0.0,0,1,2.5,0.0,-0.0,0.0,0.0,-1.128,1.372
2000_10_NYG_CLE,2000,10,CLE,NYG,13:00,Cleveland Browns Stadium,Home,outdoors,grass,49.0,6.0,0,0,0.0,0,0,2.5,0.0,-0.0,0.0,0.0,-0.0,2.5
2000_10_MIA_DET,2000,10,DET,MIA,13:00,Pontiac Silverdome,Home,dome,astroturf,,,0,0,0.0,1,0,2.5,0.0,-0.0,0.0,0.872,-0.0,3.372
2000_10_BUF_NE,2000,10,NE,BUF,13:00,Foxboro Stadium,Home,outdoors,grass,46.0,20.0,1,0,0.0,1,1,2.5,0.717,-0.0,0.0,0.872,-1.128,2.961
2000_10_SF_NO,2000,10,NO,SF,13:00,Louisiana Superdome,Home,dome,astroturf,,,0,0,2.0,1,1,2.5,0.0,-0.0,0.895,0.872,-1.128,3.139
2000_10_DAL_PHI,2000,10,PHI,DAL,13:00,Veterans Stadium,Home,outdoors,astroturf,52.0,18.0,0,0,1.0,0,1,2.5,0.0,-0.0,0.448,0.0,-1.128,1.82
2000_10_PIT_TEN,2000,10,TEN,PIT,13:00,Adelphia Coliseum,Home,outdoors,grass,56.0,9.0,0,0,-1.0,1,1,2.5,0.0,-0.0,-0.448,0.872,-1.128,1.796
2000_10_WAS_ARI,2000,10,ARI,WAS,16:05,Sun Devil Stadium,Home,outdoors,grass,65.0,8.0,0,0,2.0,0,1,2.5,0.0,-0.0,0.895,0.0,-1.128,2.267
2000_10_DEN_NYJ,2000,10,NYJ,DEN,16:15,Giants Stadium,Home,outdoors,grass,51.0,20.0,0,1,-2.0,0,0,2.5,0.0,-1.945,-0.895,0.0,-0.0,-0.34
2000_10_KC_OAK,2000,10,OAK,KC,16:15,Network Associates Coliseum,Home,outdoors,grass,66.0,7.0,0,0,0.0,0,1,2.5,0.0,-0.0,0.0,0.0,-1.128,1.372
2000_10_LAC_SEA,2000,10,SEA,LAC,16:15,Husky Stadium,Home,outdoors,fieldturf,48.0,8.0,0,0,0.0,1,1,2.5,0.0,-0.0,0.0,0.872,-1.128,2.244
2000_10_CAR_LAR,2000,10,LAR,CAR,20:20,TWA Dome,Home,dome,astroturf,,,0,0,1.0,1,1,2.5,0.0,-0.0,0.448,0.872,-1.128,2.692
2000_10_MIN_GB,2000,10,GB,MIN,09:00,Lambeau Field,Home,outdoors,grass,50.0,19.0,0,0,0.0,1,1,2.5,0.0,-0.0,0.0,0.872,-1.128,2.244
2000_11_CHI_BUF,2000,11,BUF,CHI,13:00,Ralph Wilson Stadium,Home,outdoors,astroturf,40.0,10.0,0,0,1.0,1,0,2.5,0.0,-0.0,0.448,0.872,-0.0,3.82
2000_11_NO_CAR,2000,11,CAR,NO,13:00,Ericsson Stadium,Home,outdoors,grass,57.0,3.0,0,0,1.0,1,1,2.5,0.0,-0.0,0.448,0.872,-1.128,2.692
2000_11_CIN_DAL,2000,11,DAL,CIN,13:00,Texas Stadium,Home,outdoors,astroturf,50.0,15.0,0,0,-1.0,1,0,2.5,0.0,-0.0,-0.448,0.872,-0.0,2.924
2000_11_ATL_DET,2000,11,DET,ATL,13:00,Pontiac Silverdome,Home,dome,astroturf,,,0,0,0.0,0,0,2.5,0.0,-0.0,0.0,0.0,-0.0,2.5
2000_11_SEA_JAX,2000,11,JAX,SEA,13:00,Alltel Stadium,Home,outdoors,grass,69.0,5.0,1,0,3.0,1,0,2.5,0.717,-0.0,1.342,0.872,-0.0,5.431
2000_11_ARI_MIN,2000,11,MIN,ARI,13:00,Hubert H. Humphrey Metrodome,Home,dome,astroturf,,,0,0,1.0,1,0,2.5,0.0,-0.0,0.448,0.872,-0.0,3.82
2000_11_PHI_PIT,2000,11,PIT,PHI,13:00,Three Rivers Stadium,Home,outdoors,astroturf,47.0,7.0,0,0,0.0,0,0,2.5,0.0,-0.0,0.0,0.0,-0.0,2.5
2000_11_BAL_TEN,2000,11,TEN,BAL,13:00,Adelphia Coliseum,Home,outdoors,grass,56.0,3.0,0,0,-1.0,0,1,2.5,0.0,-0.0,-0.448,0.0,-1.128,0.924
2000_11_NE_CLE,2000,11,CLE,NE,13:05,Cleveland Browns Stadium,Home,outdoors,grass,44.0,6.0,0,0,0.0,0,0,2.5,0.0,-0.0,0.0,0.0,-0.0,2.5
2000_11_MIA_LAC,2000,11,LAC,MIA,16:05,Qualcomm Stadium,Home,outdoors,grass,63.0,7.0,0,0,1.0,0,0,2.5,0.0,-0.0,0.448,0.0,-0.0,2.948
2000_11_KC_SF,2000,11,SF,KC,16:05,3Com Park,Home,outdoors,grass,54.0,0.0,0,0,0.0,0,0,2.5,0.0,-0.0,0.0,0.0,-0.0,2.5
2000_11_LAR_NYG,2000,11,NYG,LAR,16:15,Giants Stadium,Home,outdoors,grass,54.0,8.0,0,0,-1.0,1,0,2.5,0.0,-0.0,-0.448,0.872,-0.0,2.924
2000_11_GB_TB,2000,11,TB,GB,16:15,Raymond James Stadium,Home,outdoors,grass,75.0,7.0,0,0,-1.0,0,1,2.5,0.0,-0.0,-0.448,0.0,-1.128,0.924
2000_11_NYJ_IND,2000,11,IND,NYJ,20:20,RCA Dome,Home,dome,astroturf,,,0,0,0.0,1,1,2.5,0.0,-0.0,0.0,0.872,-1.128,2.244
2000_11_OAK_DEN,2000,11,DEN,OAK,09:00,Mile High Stadium,Home,outdoors,grass,20.0,3.0,0,0,1.0,0,1,2.5,0.0,-0.0,0.448,0.0,-1.128,1.82
2000_12_TB_CHI,2000,12,CHI,TB,13:00,Soldier Field,Home,outdoors,grass,37.0,15.0,0,0,-1.0,0,1,2.5,0.0,-0.0,-0.448,0.0,-1.128,0.924
2000_12_IND_GB,2000,12,GB,IND,13:00,Lambeau Field,Home,outdoors,grass,27.0,8.0,0,0,-1.0,1,0,2.5,0.0,-0.0,-0.448,0.872,-0.0,2.924
2000_12_BUF_KC,2000,12,KC,BUF,13:00,Arrowhead Stadium,Home,outdoors,grass,46.0,15.0,0,0,-1.0,1,0,2.5,0.0,-0.0,-0.448,0.872,-0.0,2.924
2000_12_CAR_MIN,2000,12,MIN,CAR,13:00,Hubert H. Humphrey Metrodome,Home,dome,astroturf,,,0,0,-1.0,1,0,2.5,0.0,-0.0,-0.448,0.872,-0.0,2.924
2000_12_CIN_NE,2000,12,NE,CIN,13:00,Foxboro Stadium,Home,outdoors,grass,47.0,15.0,0,0,0.0,0,0,2.5,0.0,-0.0,0.0,0.0,-0.0,2.5
2000_12_OAK_NO,2000,12,NO,OAK,13:00,Louisiana Superdome,Home,dome,astroturf,,,0,0,2.0,1,0,2.5,0.0,-0.0,0.895,0.872,-0.0,4.267
2000_12_DET_NYG,2000,12,NYG,DET,13:00,Giants Stadium,Home,outdoors,grass,40.0,9.0,0,0,0.0,1,0,2.5,0.0,-0.0,0.0,0.872,-0.0,3.372
2000_12_ARI_PHI,2000,12,PHI,ARI,13:00,Veterans Stadium,Home,outdoors,astroturf,39.0,10.0,0,0,2.0,1,1,2.5,0.0,-0.0,0.895,0.872,-1.128,3.139
2000_12_CLE_TEN,2000,12,TEN,CLE,13:00,Adelphia Coliseum,Home,outdoors,grass,44.0,6.0,0,0,-1.0,0,1,2.5,0.0,-0.0,-0.448,0.0,-1.128,0.924
2000_12_LAC_DEN,2000,12,DEN,LAC,16:05,Mile High Stadium,Home,outdoors,grass,39.0,13.0,0,0,1.0,0,1,2.5,0.0,-0.0,0.448,0.0,-1.128,1.82
2000_12_NYJ_MIA,2000,12,MIA,NYJ,16:05,Pro Player Stadium,Home,outdoors,grass,83.0,12.0,0,0,0.0,0,1,2.5,0.0,-0.0,0.0,0.0,-1.128,1.372
2000_12_DAL_BAL,2000,12,BAL,DAL,16:15,PSINet Stadium,Home,outdoors,grass,43.0,3.0,0,0,-1.0,1,0,2.5,0.0,-0.0,-0.448,0.872,-0.0,2.924
2000_12_ATL_SF,2000,12,SF,ATL,16:15,3Com Park,Home,outdoors,grass,57.0,3.0,0,0,2.0,1,1,2.5,0.0,-0.0,0.895,0.872,-1.128,3.139
2000_12_JAX_PIT,2000,12,PIT,JAX,20:20,Three Rivers Stadium,Home,outdoors,astroturf,35.0,6.0,0,0,0.0,1,1,2.5,0.0,-0.0,0.0,0.872,-1.128,2.244
2000_12_WAS_LAR,2000,12,LAR,WAS,09:00,TWA Dome,Home,dome,astroturf,,,0,1,-1.0,1,0,2.5,0.0,-1.945,-0.448,0.872,-0.0,0.979
2000_13_NE_DET,2000,13,DET,NE,12:30,Pontiac Silverdome,Home,dome,astroturf,,,0,0,0.0,1,0,2.5,0.0,-0.0,0.0,0.872,-0.0,3.372
2000_13_MIN_DAL,2000,13,DAL,MIN,16:05,Texas Stadium,Home,outdoors,astroturf,55.0,0.0,0,0,0.0,0,0,2.5,0.0,-0.0,0.0,0.0,-0.0,2.5
2000_13_CLE_BAL,2000,13,BAL,CLE,13:00,PSINet Stadium,Home,outdoors,grass,55.0,7.0,0,0,0.0,0,1,2.5,0.0,-0.0,0.0,0.0,-1.128,1.372
2000_13_PIT_CIN,2000,13,CIN,PIT,13:00,Paul Brown Stadium,Home,outdoors,grass,46.0,12.0,0,0,0.0,1,1,2.5,0.0,-0.0,0.0,0.872,-1.128,2.244
2000_13_CHI_NYJ,2000,13,NYJ,CHI,13:00,Giants Stadium,Home,outdoors,grass,53.0,6.0,0,0,1.0,0,0,2.5,0.0,-0.0,0.448,0.0,-0.0,2.948
2000_13_NO_LAR,2000,13,LAR,NO,13:00,TWA Dome,Home,dome,astroturf,,,0,0,0.0,0,1,2.5,0.0,-0.0,0.0,0.0,-1.128,1.372
2000_13_BUF_TB,2000,13,TB,BUF,13:00,Raymond James Stadium,Home,outdoors,grass,67.0,5.0,0,0,0.0,1,0,2.5,0.0,-0.0,0.0,0.872,-0.0,3.372
2000_13_PHI_WAS,2000,13,WAS,PHI,13:00,FedExField,Home,outdoors,grass,50.0,5.0,0,0,0.0,1,1,2.5,0.0,-0.0,0.0,0.872,-1.128,2.244
2000_13_ATL_OAK,2000,13,OAK,ATL,16:05,Network Associates Coliseum,Home,outdoors,grass,57.0,8.0,0,0,1.0,1,0,2.5,0.0,-0.0,0.448,0.872,-0.0,3.82
2000_13_MIA_IND,2000,13,IND,MIA,16:15,RCA Dome,Home,dome,astroturf,,,0,0,0.0,1,1,2.5,0.0,-0.0,0.0,0.872,-1.128,2.244
2000_13_TEN_JAX,2000,13,JAX,TEN,16:15,Alltel Stadium,Home,outdoors,grass,62.0,7.0,0,0,-1.0,0,1,2.5,0.0,-0.0,-0.448,0.0,-1.128,0.924
2000_13_KC_LAC,2000,13,LAC,KC,16:15,Qualcomm Stadium,Home,outdoors,grass,69.0,8.0,0,0,0.0,0,1,2.5,0.0,-0.0,0.0,0.0,-1.128,1.372
2000_13_DEN_SEA,2000,13,SEA,DEN,16:15,Husky Stadium,Home,outdoors,fieldturf,48.0,9.0,1,0,-0.0,1,1,2.5,0.717,-0.0,-0.0,0.872,-1.128,2.961
2000_13_NYG_ARI,2000,13,ARI,NYG,20:20,Sun Devil Stadium,Home,outdoors,grass,64.0,3.0,0,0,2.0,0,1,2.5,0.0,-0.0,0.895,0.0,-1.128,2.267
2000_13_GB_CAR,2000,13,CAR,GB,09:00,Ericsson Stadium,Home,outdoors,grass,46.0,3.0,0,0,1.0,0,0,2.5,0.0,-0.0,0.448,0.0,-0.0,2.948
2000_14_DET_MIN,2000,14,MIN,DET,20:20,Hubert H. Humphrey Metrodome,Home,dome,astroturf,,,0,0,1.0,0,1,2.5,0.0,-0.0,0.448,0.0,-1.128,1.82
2000_14_SEA_ATL,2000,14,ATL,SEA,13:00,Georgia Dome,Home,dome,astroturf,,,0,0,3.0,0,0,2.5,0.0,-0.0,1.342,0.0,-0.0,3.842
2000_14_MIA_BUF,2000,14,BUF,MIA,13:00,Ralph Wilson Stadium,Home,outdoors,astroturf,27.0,6.0,0,0,0.0,1,1,2.5,0.0,-0.0,0.0,0.872,-1.128,2.244
2000_14_LAR_CAR,2000,14,CAR,LAR,13:00,Ericsson Stadium,Home,outdoors,grass,34.0,16.0,0,0,1.0,1,1,2.5,0.0,-0.0,0.448,0.872,-1.128,2.692
2000_14_ARI_CIN,2000,14,CIN,ARI,13:00,Paul Brown Stadium,Home,outdoors,grass,32.0,12.0,0,0,2.0,0,0,2.5,0.0,-0.0,0.895,0.0,-0.0,3.395
2000_14_DEN_NO,2000,14,NO,DEN,13:00,Louisiana Superdome,Home,dome,astroturf,,,0,0,1.0,1,0,2.5,0.0,-0.0,0.448,0.872,-0.0,3.82
2000_14_TEN_PHI,2000,14,PHI,TEN,13:00,Veterans Stadium,Home,outdoors,astroturf,30.0,7.0,0,0,1.0,1,0,2.5,0.0,-0.0,0.448,0.872,-0.0,3.82
2000_14_OAK_PIT,2000,14,PIT,OAK,13:00,Three Rivers Stadium,Home,outdoors,astroturf,33.0,5.0,0,0,3.0,1,0,2.5,0.0,-0.0,1.342,0.872,-0.0,4.714
2000_14_DAL_TB,2000,14,TB,DAL,13:00,Raymond James Stadium,Home,outdoors,grass,63.0,12.0,0,0,1.0,1,0,2.5,0.0,-0.0,0.448,0.872,-0.0,3.82
2000_14_NYG_WAS,2000,14,WAS,NYG,13:00,FedExField,Home,outdoors,grass,30.0,14.0,0,0,0.0,0,1,2.5,0.0,-0.0,0.0,0.0,-1.128,1.372
2000_14_SF_LAC,2000,14,LAC,SF,16:05,Qualcomm Stadium,Home,outdoors,grass,66.0,9.0,0,1,0.0,0,0,2.5,0.0,-1.945,0.0,0.0,-0.0,0.555
2000_14_CLE_JAX,2000,14,JAX,CLE,16:15,Alltel Stadium,Home,outdoors,grass,46.0,10.0,0,0,0.0,0,1,2.5,0.0,-0.0,0.0,0.0,-1.128,1.372
2000_14_IND_NYJ,2000,14,NYJ,IND,16:15,Giants Stadium,Home,outdoors,grass,35.0,5.0,0,0,0.0,1,1,2.5,0.0,-0.0,0.0,0.872,-1.128,2.244
2000_14_GB_CHI,2000,14,CHI,GB,20:20,Soldier Field,Home,outdoors,grass,33.0,6.0,0,0,0.0,0,1,2.5,0.0,-0.0,0.0,0.0,-1.128,1.372
2000_14_KC_NE,2000,14,NE,KC,09:00,Foxboro Stadium,Home,outdoors,grass,45.0,10.0,0,0,1.0,0,0,2.5,0.0,-0.0,0.448,0.0,-0.0,2.948
2000_15_LAC_BAL,2000,15,BAL,LAC,13:00,PSINet Stadium,Home,outdoors,grass,39.0,2.0,1,0,3.0,0,0,2.5,0.717,-0.0,1.342,0.0,-0.0,4.559
2000_15_NE_CHI,2000,15,CHI,NE,13:00,Soldier Field,Home,outdoors,grass,36.0,12.0,0,0,-1.0,0,0,2.5,0.0,-0.0,-0.448,0.0,-0.0,2.052
2000_15_PHI_CLE,2000,15,CLE,PHI,13:00,Cleveland Browns Stadium,Home,outdoors,grass,33.0,6.0,0,0,0.0,1,0,2.5,0.0,-0.0,0.0,0.872,-0.0,3.372
2000_15_DET_GB,2000,15,GB,DET,13:00,Lambeau Field,Home,outdoors,grass,25.0,13.0,0,0,-1.0,1,1,2.5,0.0,-0.0,-0.448,0.872,-1.128,1.796
2000_15_ARI_JAX,2000,15,JAX,ARI,13:00,Alltel Stadium,Home,outdoors,grass,61.0,6.0,0,0,2.0,0,0,2.5,0.0,-0.0,0.895,0.0,-0.0,3.395
2000_15_CAR_KC,2000,15,KC,CAR,13:00,Arrowhead Stadium,Home,outdoors,grass,,,0,0,-1.0,0,0,2.5,0.0,-0.0,-0.448,0.0,-0.0,2.052
2000_15_TB_MIA,2000,15,MIA,TB,13:00,Pro Player Stadium,Home,outdoors,grass,73.0,5.0,0,0,0.0,0,0,2.5,0.0,-0.0,0.0,0.0,-0.0,2.5
2000_15_PIT_NYG,2000,15,NYG,PIT,13:00,Giants Stadium,Home,outdoors,grass,37.0,7.0,0,0,0.0,1,0,2.5,0.0,-0.0,0.0,0.872,-0.0,3.372
2000_15_CIN_TEN,2000,15,TEN,CIN,13:00,Adelphia Coliseum,Home,outdoors,grass,52.0,7.0,0,0,-1.0,0,1,2.5,0.0,-0.0,-0.448,0.0,-1.128,0.924
2000_15_SEA_DEN,2000,15,DEN,SEA,16:05,Mile High Stadium,Home,outdoors,grass,22.0,10.0,0,0,1.0,1,1,2.5,0.0,-0.0,0.448,0.872,-1.128,2.692
2000_15_WAS_DAL,2000,15,DAL,WAS,16:15,Texas Stadium,Home,outdoors,astroturf,66.0,0.0,0,0,1.0,1,1,2.5,0.0,-0.0,0.448,0.872,-1.128,2.692
2000_15_NO_SF,2000,15,SF,NO,16:15,3Com Park,Home,outdoors,grass,55.0,13.0,0,0,0.0,1,1,2.5,0.0,-0.0,0.0,0.872,-1.128,2.244
2000_15_MIN_LAR,2000,15,LAR,MIN,16:15,TWA Dome,Home,dome,astroturf,,,0,0,0.0,0,0,2.5,0.0,-0.0,0.0,0.0,-0.0,2.5
2000_15_NYJ_OAK,2000,15,OAK,NYJ,20:20,Network Associates Coliseum,Home,outdoors,grass,54.0,9.0,0,0,3.0,0,0,2.5,0.0,-0.0,1.342,0.0,-0.0,3.842
2000_15_BUF_IND,2000,15,IND,BUF,09:00,RCA Dome,Home,dome,astroturf,,,0,0,0.0,0,1,2.5,0.0,-0.0,0.0,0.0,-1.128,1.372
2000_16_WAS_PIT,2000,16,PIT,WAS,12:30,Three Rivers Stadium,Home,outdoors,astroturf,44.0,0.0,0,0,0.0,1,0,2.5,0.0,-0.0,0.0,0.872,-0.0,3.372
2000_16_OAK_SEA,2000,16,SEA,OAK,16:05,Husky Stadium,Home,outdoors,fieldturf,52.0,21.0,0,0,0.0,1,1,2.5,0.0,-0.0,0.0,0.872,-1.128,2.244
2000_16_NE_BUF,2000,16,BUF,NE,13:00,Ralph Wilson Stadium,Home,outdoors,astroturf,35.0,25.0,0,0,0.0,1,1,2.5,0.0,-0.0,0.0,0.872,-1.128,2.244
2000_16_LAC_CAR,2000,16,CAR,LAC,13:00,Ericsson Stadium,Home,outdoors,grass,36.0,15.0,0,0,3.0,0,0,2.5,0.0,-0.0,1.342,0.0,-0.0,3.842
2000_16_JAX_CIN,2000,16,CIN,JAX,13:00,Paul Brown Stadium,Home,outdoors,grass,9.0,20.0,0,0,0.0,0,1,2.5,0.0,-0.0,0.0,0.0,-1.128,1.372
2000_16_TEN_CLE,2000,16,CLE,TEN,13:00,Cleveland Browns Stadium,Home,outdoors,grass,20.0,35.0,0,0,1.0,0,1,2.5,0.0,-0.0,0.448,0.0,-1.128,1.82
2000_16_DEN_KC,2000,16,KC,DEN,13:00,Arrowhead Stadium,Home,outdoors,grass,9.0,6.0,0,0,1.0,0,1,2.5,0.0,-0.0,0.448,0.0,-1.128,1.82
2000_16_GB_MIN,2000,16,MIN,GB,13:00,Hubert H. Humphrey Metrodome,Home,dome,astroturf,,,0,0,0.0,1,1,2.5,0.0,-0.0,0.0,0.872,-1.128,2.244
2000_16_ATL_NO,2000,16,NO,ATL,13:00,Louisiana Superdome,Home,dome,astroturf,,,0,1,-1.0,0,1,2.5,0.0,-1.945,-0.448,0.0,-1.128,-1.021
2000_16_DET_NYJ,2000,16,NYJ,DET,13:00,Giants Stadium,Home,outdoors,grass,63.0,20.0,0,0,0.0,1,0,2.5,0.0,-0.0,0.0,0.872,-0.0,3.372
2000_16_CHI_SF,2000,16,SF,CHI,16:05,3Com Park,Home,outdoors,grass,58.0,6.0,0,0,0.0,0,0,2.5,0.0,-0.0,0.0,0.0,-0.0,2.5
2000_16_BAL_ARI,2000,16,ARI,BAL,16:15,Sun Devil Stadium,Home,outdoors,grass,68.0,3.0,0,0,2.0,0,0,2.5,0.0,-0.0,0.895,0.0,-0.0,3.395
2000_16_IND_MIA,2000,16,MIA,IND,16:15,Pro Player Stadium,Home,outdoors,grass,81.0,0.0,0,0,0.0,1,1,2.5,0.0,-0.0,0.0,0.872,-1.128,2.244
2000_16_NYG_DAL,2000,16,DAL,NYG,20:20,Texas Stadium,Home,outdoors,astroturf,41.0,5.0,0,0,1.0,1,1,2.5,0.0,-0.0,0.448,0.872,-1.128,2.692
2000_16_LAR_TB,2000,16,TB,LAR,09:00,Raymond James Stadium,Home,outdoors,grass,49.0,5.0,0,0,1.0,1,0,2.5,0.0,-0.0,0.448,0.872,-0.0,3.82
2000_17_JAX_NYG,2000,17,NYG,JAX,12:30,Giants Stadium,Home,outdoors,grass,23.0,12.0,0,0,0.0,0,0,2.5,0.0,-0.0,0.0,0.0,-0.0,2.5
2000_17_SF_DEN,2000,17,DEN,SF,16:15,Mile High Stadium,Home,outdoors,grass,45.0,7.0,0,0,0.0,0,0,2.5,0.0,-0.0,0.0,0.0,-0.0,2.5
2000_17_BUF_SEA,2000,17,SEA,BUF,20:20,Husky Stadium,Home,outdoors,fieldturf,41.0,3.0,0,0,3.0,0,0,2.5,0.0,-0.0,1.342,0.0,-0.0,3.842
2000_17_KC_ATL,2000,17,ATL,KC,13:00,Georgia Dome,Home,dome,astroturf,,,0,0,1.0,1,0,2.5,0.0,-0.0,0.448,0.872,-0.0,3.82
2000_17_NYJ_BAL,2000,17,BAL,NYJ,13:00,PSINet Stadium,Home,outdoors,grass,36.0,5.0,0,0,0.0,0,0,2.5,0.0,-0.0,0.0,0.0,-0.0,2.5
2000_17_CHI_DET,2000,17,DET,CHI,13:00,Pontiac Silverdome,Home,dome,astroturf,,,0,0,1.0,1,1,2.5,0.0,-0.0,0.448,0.872,-1.128,2.692
2000_17_TB_GB,2000,17,GB,TB,13:00,Lambeau Field,Home,outdoors,grass,15.0,15.0,0,0,-1.0,0,1,2.5,0.0,-0.0,-0.448,0.0,-1.128,0.924
2000_17_MIA_NE,2000,17,NE,MIA,13:00,Foxboro Stadium,Home,outdoors,grass,31.0,10.0,0,0,0.0,0,1,2.5,0.0,-0.0,0.0,0.0,-1.128,1.372
2000_17_LAR_NO,2000,17,NO,LAR,13:00,Louisiana Superdome,Home,dome,astroturf,,,0,0,0.0,0,1,2.5,0.0,-0.0,0.0,0.0,-1.128,1.372
2000_17_CIN_PHI,2000,17,PHI,CIN,13:00,Veterans Stadium,Home,outdoors,astroturf,31.0,7.0,1,0,0.0,1,0,2.5,0.717,-0.0,0.0,0.872,-0.0,4.089
2000_17_ARI_WAS,2000,17,WAS,ARI,13:00,FedExField,Home,outdoors,grass,34.0,7.0,0,0,2.0,0,1,2.5,0.0,-0.0,0.895,0.0,-1.128,2.267
2000_17_PIT_LAC,2000,17,LAC,PIT,16:05,Qualcomm Stadium,Home,outdoors,grass,62.0,8.0,0,0,1.0,1,0,2.5,0.0,-0.0,0.448,0.872,-0.0,3.82
2000_17_MIN_IND,2000,17,IND,MIN,16:15,RCA Dome,Home,dome,astroturf,,,0,0,-1.0,0,0,2.5,0.0,-0.0,-0.448,0.0,-0.0,2.052
